Establishment ID,Establishment Status,Inspection ID,Establishment Name,Establishment Type,Infraction Details,Severity,Action,Outcome,Amount Fined,Inspection Date,year,month,day
10695877,Pass,105322383.0,QIN'S GARDEN,Restaurant,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-02-07,2024,2,7
10695877,Pass,105322383.0,QIN'S GARDEN,Restaurant,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,S - Significant,Notice to Comply,,,2024-02-07,2024,2,7
10695877,Pass,105322383.0,QIN'S GARDEN,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-02-07,2024,2,7
10695877,Pass,105322586.0,QIN'S GARDEN,Restaurant,,,,,,2024-02-09,2024,2,9
10695877,Pass,105386967.0,QIN'S GARDEN,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-05-27,2024,5,27
10695877,Pass,105386967.0,QIN'S GARDEN,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-05-27,2024,5,27
10695877,Pass,105386967.0,QIN'S GARDEN,Restaurant,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-05-27,2024,5,27
10803045,Pass,105317657.0,QIN-FLAVORED RICE SKIN,Food Take Out,Fail to sanitize multi-service articles after use - Sec. 21(1),S - Significant,Notice to Comply,,,2024-01-30,2024,1,30
10803045,Pass,105317657.0,QIN-FLAVORED RICE SKIN,Food Take Out,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-01-30,2024,1,30
10803045,Pass,105317657.0,QIN-FLAVORED RICE SKIN,Food Take Out,Handwashing stations not conveniently accessible by food handlers - Sec. 7(3)(c)   ,S - Significant,Notice to Comply,,,2024-01-30,2024,1,30
10803045,Pass,105317875.0,QIN-FLAVORED RICE SKIN,Food Take Out,,,,,,2024-02-01,2024,2,1
10803045,Pass,105396297.0,QIN-FLAVORED RICE SKIN,Food Take Out,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-06-12,2024,6,12
10803045,Pass,105396297.0,QIN-FLAVORED RICE SKIN,Food Take Out,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-06-12,2024,6,12
10803045,Pass,105396297.0,QIN-FLAVORED RICE SKIN,Food Take Out,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-06-12,2024,6,12
10670326,Pass,105357583.0,QING SHU MALATANG,Restaurant,OPERATE FOOD PREMISE - FAIL TO KEEP SANITARY FACILITY SANITARY - SEC. 25(2),S - Significant,Corrected During Inspection,,,2024-04-09,2024,4,9
10670326,Pass,105357583.0,QING SHU MALATANG,Restaurant,Operate food premise - equipment not arranged to permit cleaning - Sec. 9,M - Minor,Notice to Comply,,,2024-04-09,2024,4,9
10670326,Pass,105357583.0,QING SHU MALATANG,Restaurant,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-04-09,2024,4,9
10778145,Pass,105343528.0,QING SHU SPICY HOTPOT,Restaurant,Fail to ensure equipment surface cleaned as necessary - Sec. 22,S - Significant,Notice to Comply,,,2024-03-14,2024,3,14
10778145,Pass,105343528.0,QING SHU SPICY HOTPOT,Restaurant,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1),C - Crucial,Notice to Comply,,,2024-03-14,2024,3,14
10778145,Pass,105343528.0,QING SHU SPICY HOTPOT,Restaurant,Fail to protect food from contamination or adulteration - Sec. 26(1) ,C - Crucial,Notice to Comply,,,2024-03-14,2024,3,14
10778145,Pass,105343528.0,QING SHU SPICY HOTPOT,Restaurant,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,S - Significant,Notice to Comply,,,2024-03-14,2024,3,14
10778145,Pass,105343528.0,QING SHU SPICY HOTPOT,Restaurant,Use handwashing station other than for handwashing of employees - Sec. 7(4),S - Significant,Notice to Comply,,,2024-03-14,2024,3,14
10778145,Pass,105343528.0,QING SHU SPICY HOTPOT,Restaurant,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Notice to Comply,,,2024-03-14,2024,3,14
10778145,Pass,105343528.0,QING SHU SPICY HOTPOT,Restaurant,USE UTENSILS NOT FREE FROM OPEN SEAMS IN CONTACT WITH FOOD - SEC. 8(2)(B)  ,S - Significant,Notice to Comply,,,2024-03-14,2024,3,14
10778145,Pass,105343821.0,QING SHU SPICY HOTPOT,Restaurant,,,,,,2024-03-18,2024,3,18
10677965,Pass,105359159.0,QINTHAI CUISINE,Restaurant,Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-04-11,2024,4,11
10677965,Pass,105359159.0,QINTHAI CUISINE,Restaurant,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-04-11,2024,4,11
10677965,Pass,105359159.0,QINTHAI CUISINE,Restaurant,Operate food premise - appliances not constructed to permit maintenance in sanitary condition - Sec. 9,M - Minor,Notice to Comply,,,2024-04-11,2024,4,11
10677965,Pass,105359159.0,QINTHAI CUISINE,Restaurant,Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2),M - Minor,Notice to Comply,,,2024-04-11,2024,4,11
10757939,Pass,105367482.0,QOO SUSHI,Food Take Out,,,,,,2024-04-24,2024,4,24
10767203,Pass,105347531.0,QQ CONVENIENCE,Food Store (Convenience/Variety),,,,,,2024-03-21,2024,3,21
10655148,Pass,105364593.0,QSSIS Banquet Halls,Banquet Facility,,,,,,2024-04-19,2024,4,19
10764579,Pass,105302512.0,QUAN NGON,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-01-03,2024,1,3
10797983,Pass,105356658.0,QUANTUM COFFEE,Food Take Out,,,,,,2024-04-08,2024,4,8
10756631,Pass,105360837.0,QUE RICO TAPAS BAR,Restaurant,,,,,,2024-04-22,2024,4,22
10756631,Pass,105399048.0,QUE RICO TAPAS BAR,Restaurant,,,,,,2024-06-13,2024,6,13
10521787,Pass,105380219.0,QUEEN ALEXANDRA MIDDLE SCHOOL,Student Nutrition Site,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-05-14,2024,5,14
10346940,Pass,105359395.0,QUEEN AND BEAVER PUBLIC HOUSE,Restaurant,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-04-11,2024,4,11
10346940,Pass,105359395.0,QUEEN AND BEAVER PUBLIC HOUSE,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-04-11,2024,4,11
9012606,Pass,105368195.0,QUEEN CITY YACHT CLUB,Private Club,Food premise not maintained to permit cleaning of walls  - Sec. 7(1)(d) ,M - Minor,Notice to Comply,,,2024-04-25,2024,4,25
9012606,Pass,105368195.0,QUEEN CITY YACHT CLUB,Private Club,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-04-25,2024,4,25
10522880,Pass,105368020.0,QUEEN FRESH MARKET,Food Store (Convenience/Variety),,,,,,2024-05-06,2024,5,6
10777007,Pass,105353547.0,QUEEN GARDEN CAFE,Food Take Out,,,,,,2024-04-02,2024,4,2
10777007,Pass,105395102.0,QUEEN GARDEN CAFE,Food Take Out,,,,,,2024-06-06,2024,6,6
10764894,Pass,105351584.0,QUEEN MARGHERITA PIZZA,Restaurant,,,,,,2024-03-27,2024,3,27
10614427,Pass,105312954.0,QUEEN MOTHER CAFE,Restaurant,,,,,,2024-01-22,2024,1,22
10614427,Pass,105387749.0,QUEEN MOTHER CAFE,Restaurant,,,,,,2024-05-28,2024,5,28
10435807,Pass,105363462.0,QUEEN PALACE BANQUET HALL,Banquet Facility,,,,,,2024-04-18,2024,4,18
10784894,Conditional Pass,105310353.0,QUEEN SHAWARMA,Food Take Out,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) ,C - Crucial,Notice to Comply,,,2024-01-17,2024,1,17
10784894,Conditional Pass,105310353.0,QUEEN SHAWARMA,Food Take Out,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1),C - Crucial,Notice to Comply,,,2024-01-17,2024,1,17
10784894,Conditional Pass,105310353.0,QUEEN SHAWARMA,Food Take Out,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Notice to Comply,,,2024-01-17,2024,1,17
10784894,Conditional Pass,105310485.0,QUEEN SHAWARMA,Food Take Out,,,,,,2024-01-19,2024,1,19
10784894,Conditional Pass,105379682.0,QUEEN SHAWARMA,Food Take Out,,,,,,2024-05-14,2024,5,14
10296275,Pass,105341324.0,QUEEN STAR RESTAURANT,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-03-11,2024,3,11
10296275,Pass,105341324.0,QUEEN STAR RESTAURANT,Restaurant,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ,M - Minor,Notice to Comply,,,2024-03-11,2024,3,11
10296275,Pass,105390913.0,QUEEN STAR RESTAURANT,Restaurant,,,,,,2024-05-31,2024,5,31
10797326,Pass,105306064.0,QUEEN STREET CHILDCARE CENTRE,Child Care - Catered,,,,,,2024-01-10,2024,1,10
10518580,Pass,105345135.0,QUEEN STREET WAREHOUSE,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-03-18,2024,3,18
10518580,Pass,105345135.0,QUEEN STREET WAREHOUSE,Restaurant,Fail to maintain ventilation system to ensure elimination of odours - Sec. 11,M - Minor,Notice to Comply,,,2024-03-18,2024,3,18
10518580,Pass,105345135.0,QUEEN STREET WAREHOUSE,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-03-18,2024,3,18
10518580,Pass,105345135.0,QUEEN STREET WAREHOUSE,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-03-18,2024,3,18
10232005,Pass,105368022.0,QUEEN SUPERMARKET,Food Store (Convenience/Variety),,,,,,2024-04-25,2024,4,25
10304261,Pass,105333203.0,QUEEN VICTORIA CHILD CARE CENTRE,Child Care - Catered,,,,,,2024-02-27,2024,2,27
10808000,Pass,105354290.0,QUEEN'S CROSS FOOD HALL (MAIN KITCHEN),Food Court Vendor,,,,,,2024-04-03,2024,4,3
10677205,Pass,105305186.0,QUEEN'S PARK CHILD CARE CENTRE,Child Care - Food Preparation,,,,,,2024-01-08,2024,1,8
10677205,Pass,105376673.0,QUEEN'S PARK CHILD CARE CENTRE,Child Care - Food Preparation,,,,,,2024-05-08,2024,5,8
10664331,Pass,105307801.0,QUEENS ESTATE RETIREMENT HOME,Retirement Homes(Licensed),FOOD PREMISE NOT MAINTAINED WITH CLEAN CEILING IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Ticket,Conviction - Fined,75.0,2024-01-12,2024,1,12
10664331,Pass,105307801.0,QUEENS ESTATE RETIREMENT HOME,Retirement Homes(Licensed),FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-01-12,2024,1,12
10664331,Pass,105307801.0,QUEENS ESTATE RETIREMENT HOME,Retirement Homes(Licensed),FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Ticket,Conviction - Fined,75.0,2024-01-12,2024,1,12
10664331,Pass,105307801.0,QUEENS ESTATE RETIREMENT HOME,Retirement Homes(Licensed),FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Ticket,Conviction - Fined,75.0,2024-01-12,2024,1,12
10664331,Pass,105380810.0,QUEENS ESTATE RETIREMENT HOME,Retirement Homes(Licensed),FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-05-15,2024,5,15
10215467,Pass,105307705.0,QUEENS LODGE,Boarding / Lodging Home - Kitchen,,,,,,2024-04-10,2024,4,10
10215467,Pass,105381652.0,QUEENS LODGE,Boarding / Lodging Home - Kitchen,,,,,,2024-05-24,2024,5,24
10747878,Pass,105332884.0,QUEENS TAKEOUT,Food Take Out,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-02-26,2024,2,26
10747878,Pass,105332884.0,QUEENS TAKEOUT,Food Take Out,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-02-26,2024,2,26
10747878,Pass,105401340.0,QUEENS TAKEOUT,Food Take Out,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1),C - Crucial,Notice to Comply,,,2024-06-17,2024,6,17
10747878,Pass,105401340.0,QUEENS TAKEOUT,Food Take Out,Fail to maintain records of pest control measures taken - Sec. 13(2),S - Significant,Notice to Comply,,,2024-06-17,2024,6,17
10747878,Pass,105401340.0,QUEENS TAKEOUT,Food Take Out,Fail to protect food from contamination or adulteration - Sec. 26(1) ,C - Crucial,Notice to Comply,,,2024-06-17,2024,6,17
9012646,Pass,105357295.0,QUEENSWAY FISH & CHIPS,Restaurant,,,,,,2024-04-09,2024,4,9
10615820,Pass,105330159.0,QUESADA (FOOD EMPORIUM),Food Court Vendor,,,,,,2024-02-21,2024,2,21
10800489,Pass,105362902.0,QUESADA,Restaurant,,,,,,2024-04-17,2024,4,17
10750167,Pass,105337764.0,QUESADA BURRITOS & TACOS,Restaurant,,,,,,2024-03-05,2024,3,5
10784832,Pass,105306273.0,QUESADA BURRITOS & TACOS - ST. MICHAEL'S HOSPITAL,Food Take Out,,,,,,2024-01-10,2024,1,10
10784832,Pass,105398658.0,QUESADA BURRITOS & TACOS - ST. MICHAEL'S HOSPITAL,Food Take Out,,,,,,2024-06-12,2024,6,12
10632013,Pass,105368855.0,QUETZAL,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-04-25,2024,4,25
10746773,Pass,105326491.0,QUIK SHOP,Food Store (Convenience/Variety),,,,,,2024-02-14,2024,2,14
9400196,Pass,105342762.0,R  BAKERY,Bakery,Fail to maintain records of pest control measures taken - Sec. 13(2),S - Significant,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342762.0,R  BAKERY,Bakery,Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c),S - Significant,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342762.0,R  BAKERY,Bakery,Handwashing stations not conveniently accessible by food handlers - Sec. 7(3)(c)   ,S - Significant,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342762.0,R  BAKERY,Bakery,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342762.0,R  BAKERY,Bakery,Fail to ensure storage racks designed to protect against contamination - Sec. 31,C - Crucial,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342762.0,R  BAKERY,Bakery,Food premise not maintained to permit cleaning of walls  - Sec. 7(1)(d) ,M - Minor,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342762.0,R  BAKERY,Bakery,Use handwashing station other than for handwashing of employees - Sec. 7(4),S - Significant,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342762.0,R  BAKERY,Bakery,Food premise not maintained with tight floor surface where food handled - Sec. 7(1)(c)(i)  ,M - Minor,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342762.0,R  BAKERY,Bakery,USE UTENSILS NOT OF READILY CLEANABLE MATERIAL - SEC.  8(1)(C) ,S - Significant,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342762.0,R  BAKERY,Bakery,Fail to ensure equipment surface cleaned as necessary - Sec. 22,S - Significant,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342762.0,R  BAKERY,Bakery,Operate food premise - drainage racks not of corrosion-resistant material - Sec. 18 2,S - Significant,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342762.0,R  BAKERY,Bakery,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-03-13,2024,3,13
9400196,Pass,105342804.0,R  BAKERY,Bakery,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ,M - Minor,Notice to Comply,,,2024-03-15,2024,3,15
9400196,Pass,105342804.0,R  BAKERY,Bakery,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-03-15,2024,3,15
9400196,Pass,105342804.0,R  BAKERY,Bakery,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-03-15,2024,3,15
9400196,Pass,105399542.0,R  BAKERY,Bakery,Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-06-13,2024,6,13
9400196,Pass,105399542.0,R  BAKERY,Bakery,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-06-13,2024,6,13
9400196,Pass,105399542.0,R  BAKERY,Bakery,Food premise not maintained to permit sanitary maintenance of ceilings - Sec. 7(1)(d) ,M - Minor,Notice to Comply,,,2024-06-13,2024,6,13
10576966,Pass,105356458.0,R & C FRUIT MARKET,Food Store (Convenience/Variety),,,,,,2024-04-08,2024,4,8
10525634,Pass,105342827.0,R & D RESTAURANT,Restaurant,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-03-12,2024,3,12
10661073,Pass,105349314.0,R BAKERY CAFE,Bakery,USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ,S - Significant,Corrected During Inspection,,,2024-03-25,2024,3,25
10661073,Pass,105349314.0,R BAKERY CAFE,Bakery,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-03-25,2024,3,25
10661073,Pass,105349314.0,R BAKERY CAFE,Bakery,USE FOOD EQUIPMENT NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ,S - Significant,Corrected During Inspection,,,2024-03-25,2024,3,25
10661073,Pass,105349314.0,R BAKERY CAFE,Bakery,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-03-25,2024,3,25
10661073,Pass,105349314.0,R BAKERY CAFE,Bakery,USE FOOD EQUIPMENT NOT OF READILY CLEANABLE FORM - SEC.  8(1)(C)  ,S - Significant,Corrected During Inspection,,,2024-03-25,2024,3,25
10661073,Pass,105349314.0,R BAKERY CAFE,Bakery,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,S - Significant,Corrected During Inspection,,,2024-03-25,2024,3,25
10736948,Pass,105362585.0,R SUSHI,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-04-23,2024,4,23
10736948,Pass,105362585.0,R SUSHI,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-04-23,2024,4,23
10759871,Pass,105386459.0,RAAHI MODERN INDIAN KITCHEN & BAR,Restaurant,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ,M - Minor,Notice to Comply,,,2024-05-24,2024,5,24
10402199,Pass,105349723.0,RABBA,Food Take Out,,,,,,2024-03-25,2024,3,25
9012687,Pass,105365703.0,RABBA FINE FOODS,Supermarket,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-04-22,2024,4,22
9012697,Pass,105371145.0,RABBA FINE FOODS,Supermarket,,,,,,2024-04-30,2024,4,30
10571106,Pass,105333880.0,RABBA FINE FOODS,Restaurant,,,,,,2024-02-27,2024,2,27
10577397,Pass,105387917.0,RABBA FINE FOODS,Supermarket,,,,,,2024-05-28,2024,5,28
10585091,Pass,105380020.0,RABBA FINE FOODS,Supermarket,,,,,,2024-05-14,2024,5,14
10671493,Pass,105344550.0,RABBA FINE FOODS,Supermarket,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-03-15,2024,3,15
10671493,Pass,105344550.0,RABBA FINE FOODS,Supermarket,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-03-15,2024,3,15
10675249,Pass,105358057.0,RABBA FINE FOODS,Supermarket,,,,,,2024-04-15,2024,4,15
10713028,Pass,105334904.0,RABBA FINE FOODS,Food Take Out,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-02-29,2024,2,29
10755184,Pass,105349642.0,RABBA FINE FOODS,Supermarket,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-03-25,2024,3,25
10761188,Pass,105327097.0,RABBA FINE FOODS,Food Store (Convenience/Variety),SANITIZE UTENSILS IN WATER LOWER THAN 77 C - SEC. 19(A)   ,S - Significant,Corrected During Inspection,,,2024-02-15,2024,2,15
10800624,Pass,105356627.0,RABBA FINE FOODS,Supermarket,Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9,M - Minor,Notice to Comply,,,2024-04-09,2024,4,9
10800624,Pass,105356627.0,RABBA FINE FOODS,Supermarket,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-04-09,2024,4,9
10800624,Pass,105356627.0,RABBA FINE FOODS,Supermarket,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-04-09,2024,4,9
10500509,Pass,105324925.0,RABBA MARCHE,Supermarket,,,,,,2024-02-12,2024,2,12
10732819,Pass,105369855.0,RABBA MARCHE,Supermarket,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-05-23,2024,5,23
10775901,Pass,105337015.0,RABBA MARCHE,Supermarket,Food premise not maintained to permit cleaning of walls  - Sec. 7(1)(d) ,M - Minor,Notice to Comply,,,2024-03-04,2024,3,4
10775901,Pass,105337015.0,RABBA MARCHE,Supermarket,Fail to provide adequate number of handwashing stations - Sec. 7(3)(c)   ,S - Significant,Notice to Comply,,,2024-03-04,2024,3,4
10775901,Pass,105337015.0,RABBA MARCHE,Supermarket,Fail to protect food from contamination or adulteration - Sec. 26(1) ,C - Crucial,Notice to Comply,,,2024-03-04,2024,3,4
10775901,Pass,105337015.0,RABBA MARCHE,Supermarket,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) ,C - Crucial,Notice to Comply,,,2024-03-04,2024,3,4
10775901,Pass,105337015.0,RABBA MARCHE,Supermarket,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-03-04,2024,3,4
10775901,Pass,105337015.0,RABBA MARCHE,Supermarket,Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c),S - Significant,Notice to Comply,,,2024-03-04,2024,3,4
10775901,Pass,105337192.0,RABBA MARCHE,Supermarket,,,,,,2024-03-06,2024,3,6
10712886,Pass,105378049.0,RABBA MARKET EXPRESS,Food Take Out,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-05-10,2024,5,10
10780766,Pass,105336330.0,RACHEL'S COFFEE HOUSE,Restaurant,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,S - Significant,Corrected During Inspection,,,2024-03-01,2024,3,1
10761820,Pass,105401644.0,RADHUNI,Restaurant,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ,M - Minor,Notice to Comply,,,2024-06-17,2024,6,17
10761820,Pass,105401644.0,RADHUNI,Restaurant,Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-06-17,2024,6,17
10761820,Pass,105401644.0,RADHUNI,Restaurant,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-06-17,2024,6,17
9000325,Pass,105362386.0,RADISSON BLU - Main Kitchen 3rd Fl,Banquet Facility,,,,,,2024-04-23,2024,4,23
10801339,Pass,105303624.0,RAFTAAR KITCHEN + BAR,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-01-04,2024,1,4
10786878,Pass,105349207.0,RAGING SPOON,Food Caterer,,,,,,2024-03-25,2024,3,25
